Date,DHW Demand(GWh),Heating Demand(GWh),Heating COP, DHW COP, Temperature (C)
2001-08-25,216.0,0.045144469251018816,4.842400093611325,2.4244676184121947,18.542692803142632
2001-08-26,216.0,0.16942830877006854,4.838419540457355,2.3870281272582154,16.43687241524132
2001-08-27,216.0,0.4157546605511244,4.831219308590155,2.3572718370812447,14.559238621178991
2001-08-28,216.0,0.5260022041250703,4.840998434131478,2.361762778538828,14.908690374986637
2001-08-29,216.0,0.18883543078914203,4.842422094428261,2.369588374912268,15.446763335401691
2001-08-30,216.0,0.054546157826646534,4.8423810206651785,2.3644312618883303,15.08643137854333
2001-08-31,216.0,0.06066306323735925,4.841261983010449,2.3462281078435048,13.854645920080804
2001-09-01,216.0,0.4296173293067528,4.841781798402538,2.354790481510411,14.45893180610379
2001-09-02,216.0,0.5315916412842103,4.842122844666002,2.373328953301125,15.649991078345963
2001-09-03,216.0,2.6247752789013026,4.835327146703688,2.3530019171026098,14.304427809692214
2001-09-04,216.0,11.00772147316718,4.779745958685789,2.3311290166696077,12.673365535460505
2001-09-05,216.0,2.923901163094653,4.840815879488128,2.345004267960745,13.766381631933827
2001-09-06,216.0,10.448931466795557,4.825394046662067,2.349337683935594,14.026435671708485
2001-09-07,216.0,10.61402654428672,4.8383527448983354,2.3579357283066487,14.660995155963478
2001-09-08,216.0,31.023424142520966,4.781289432791971,2.3378224436446393,13.14724969844849
2001-09-09,216.0,64.64520960653678,4.633193035081082,2.312329736097783,11.122658457314477
2001-09-10,216.0,91.40040932302048,4.675932432246442,2.315714954783112,11.4340543907072
2001-09-11,216.0,13.02508219502954,4.841292311835836,2.340997612120539,13.474997854471846
2001-09-12,216.0,27.30192566076106,4.813255659540334,2.337254655583655,13.16329857583923
2001-09-13,216.0,112.16222576289917,4.677884087482661,2.3168298019630744,11.510491071365236
2001-09-14,216.0,89.88716750895752,4.763091767993799,2.3253900859485523,12.233239369428414
2001-09-15,216.0,118.3417111466056,4.724615217822837,2.322146797799425,11.947473809783576
2001-09-16,216.0,126.38707869798156,4.624716667314363,2.3115716403382742,11.052501907309631
2001-09-17,216.0,226.82664479260706,4.537364833417911,2.304881087887456,10.420085509679925
2001-09-18,216.0,153.49145632652102,4.7622832118199385,2.3277819013428935,12.402883051886892
2001-09-19,216.0,125.56110885199283,4.782626716969588,2.329236763705153,12.548092421430981
2001-09-20,216.0,57.00386795655375,4.792498399824462,2.3283610341590713,12.489925291930973
2001-09-21,216.0,80.61533027232059,4.67576400382057,2.316022250983342,11.45597612901499
2001-09-22,216.0,99.66182413252972,4.675104239448197,2.3161467400514812,11.463520554180947
2001-09-23,216.0,137.38577430580352,4.66850305370836,2.3150539446153635,11.3687611038771
2001-09-24,216.0,132.18128105287002,4.702883946646784,2.3174761497348975,11.59658150594353
2001-09-25,216.0,110.65878499945148,4.709519786757045,2.318550950507516,11.674642124490468
2001-09-26,216.0,142.50227155430136,4.689569164316375,2.318648560234017,11.655313719819073
2001-09-27,216.0,58.74373165994565,4.816403531353819,2.3478877317277758,13.917508067758305
2001-09-28,216.0,12.443668316640847,4.839714226865531,2.367918794339394,15.322099977113385
2001-09-29,216.0,8.47456562276938,4.839749483059687,2.3588457866660857,14.718884223925746
2001-09-30,216.0,9.082447939615866,4.84011103381804,2.3517066191943896,14.236694006037245
2001-10-01,216.0,17.656697448187934,4.836536764248719,2.3571292565861963,14.588577655830813
2001-10-02,216.0,21.891654310355612,4.834151946484704,2.344781286682136,13.738628455775435
2001-10-03,216.0,35.038790409634245,4.805676233978462,2.332961295264344,12.841890308206006
2001-10-04,216.0,43.43751213250538,4.813032964498226,2.3351684707080564,13.013417301595382
2001-10-05,216.0,14.395909225947864,4.842224785920116,2.3573332556334075,14.628283217889138
2001-10-06,216.0,15.314559965081191,4.8354390139378784,2.3446657695375728,13.721752713451988
2001-10-07,216.0,55.646213295156386,4.7986214514874925,2.332209398844352,12.779885777418212
2001-10-08,216.0,135.0501942772268,4.754205968647465,2.3240484105566517,12.127247421348523
2001-10-09,216.0,142.49781174090546,4.7343658280315815,2.321154887976906,11.89914738230651
2001-10-10,216.0,170.72881348442553,4.753462587381973,2.323030852365311,12.054517075973497
2001-10-11,216.0,34.254915090881234,4.8401419173251155,2.3533920139527833,14.350948294996993
2001-10-12,216.0,8.96392525148528,4.841355572046312,2.3484358948098496,14.015975679263482
2001-10-13,216.0,8.849291935607408,4.83039552488481,2.3605557388096035,14.784339986381774
2001-10-14,216.0,15.66101615885477,4.831624555566553,2.3596409427496408,14.76355467059705
2001-10-15,216.0,23.155126845912005,4.829310477774044,2.3403690321579993,13.41004816737012
2001-10-16,216.0,118.09302254835661,4.664619614730378,2.3155790593347185,11.400759767018204
2001-10-17,216.0,76.59307530008508,4.82226062761676,2.343062353759825,13.596489204629417
2001-10-18,216.0,47.651048601664264,4.829713222368919,2.339599571489699,13.363599423516874
2001-10-19,216.0,89.12184552544758,4.742548794007261,2.326535481809389,12.296604380659693
2001-10-20,216.0,57.981401890947716,4.825149121259203,2.3452263466190333,13.74990289473857
2001-10-21,216.0,199.51235358065452,4.614003425557666,2.3109574107282453,10.998492843725677
2001-10-22,216.0,203.03611903509497,4.694396611372345,2.3172254313969773,11.567073078866988
2001-10-23,216.0,112.6370939526854,4.807967614573968,2.335400105515796,13.023100182924637
2001-10-24,216.0,129.74171904229877,4.726585690608947,2.3214014953227102,11.897860081135883
2001-10-25,216.0,137.41837459497003,4.7698202647057135,2.3274433634813505,12.399066955989394
2001-10-26,216.0,192.56469971492754,4.727342725716061,2.3249856327777447,12.156600698462707
2001-10-27,216.0,253.00900219647434,4.609877097185174,2.310912019021705,10.965052075519653
2001-10-28,216.0,364.5612666098432,4.4659043499445366,2.300781402592703,9.927377350070214
2001-10-29,216.0,394.04629706658835,4.596424979265576,2.3093145938380726,10.850355081033541
2001-10-30,216.0,197.23031855386265,4.822941337088556,2.338211036535867,13.248966639819262
2001-10-31,216.0,444.4313431595323,4.3582390455483235,2.2922229025894145,9.100495614465174
2001-11-01,216.0,610.9534267998647,4.237225457609201,2.2841930125653023,8.204810289039235
2001-11-02,216.0,640.9534300440836,4.357517793518442,2.2920502545646864,9.096097558758242
2001-11-03,216.0,641.6434329502262,4.316372934657408,2.2891817164570174,8.797538141660832
2001-11-04,216.0,746.2535618734083,4.192310235435314,2.2815257192141662,7.862089103043368
2001-11-05,216.0,910.335853977309,4.061564134793681,2.2742042470346036,6.847682427242037
2001-11-06,216.0,735.6884263322077,4.434260202479798,2.2975648418003307,9.663877326225768
2001-11-07,216.0,686.4345712427823,4.396302313940679,2.295735768986435,9.361740519221902
2001-11-08,216.0,1147.6677946980217,3.800531220561211,2.2623993107165656,4.709339776949486
2001-11-09,216.0,1551.3675866868416,3.58939161133412,2.255267295170729,2.883224306512005
2001-11-10,216.0,1494.7246596145876,3.8428016280707795,2.264941837541029,5.030342779066623
2001-11-11,216.0,960.5838950224618,4.422095223182779,2.2962256955248055,9.572321709882484
2001-11-12,216.0,781.6910310267324,4.292189470902826,2.2879046911453003,8.60688366553266
2001-11-13,216.0,1194.5702837966537,3.7059852410983454,2.258993284191094,3.900121043339628
2001-11-14,216.0,1472.5546202409528,3.6663620120114455,2.2578632308482587,3.5490908861841017
2001-11-15,216.0,1478.1156585121837,3.7900640976176607,2.263053599310142,4.578497003770876
2001-11-16,216.0,1119.5992834417857,4.176119458573796,2.2803408708741864,7.747559750770496
2001-11-17,216.0,975.5508960270911,4.125832594207333,2.2776923804113904,7.350630725617707
2001-11-18,216.0,1038.3843438060442,3.969049634349104,2.26938610035937,6.115052329116209
2001-11-19,216.0,1169.968674832682,3.8856365419407655,2.2659191165248695,5.419600758412892
2001-11-20,216.0,1198.5504757057338,3.9595386298079287,2.2692744686843187,6.024407550706516
2001-11-21,216.0,936.8918337659763,4.366143782930511,2.2924787150140666,9.162619440273406
2001-11-22,216.0,1006.7001828769584,4.0380556754135375,2.273893043372656,6.624835019229059
2001-11-23,216.0,1345.2935790481213,3.672829945471182,2.25824874601631,3.5983496140594275
2001-11-24,216.0,968.1507961830429,4.3982757246657735,2.2945306588664294,9.402320247041827
2001-11-25,216.0,854.5564032055995,4.2917528027253935,2.287580831704316,8.614294759081353
2001-11-26,216.0,1228.0858719569408,3.6565254602142216,2.2570395800743666,3.483671399167561
2001-11-27,216.0,1379.7508312989628,3.852179935805654,2.264237910902191,5.152282921969032
2001-11-28,216.0,1340.1427480374205,3.9491846905286914,2.2685213183277937,5.9509941721751245
2001-11-29,216.0,865.5835141965638,4.497455934867018,2.3019679819187457,10.113827237140688
2001-11-30,216.0,501.9406213868177,4.712216417117719,2.318268155206437,11.648284620177577
2001-12-01,216.0,623.0808358054383,4.264158002321167,2.286236530877685,8.392118788104284
2001-12-02,216.0,1189.2243510107385,3.688498958969394,2.258471710490904,3.7461211700578145
2001-12-03,216.0,1301.4792401903378,3.9379641244531984,2.2682775823794437,5.848537949354263
2001-12-04,216.0,1160.2382550257648,4.141945016453462,2.2786880113099466,7.471929712136683
2001-12-05,216.0,1083.4262652627997,4.109479355432557,2.2777870940081697,7.183309793998822
2001-12-06,216.0,1271.7867946446124,3.7923348511941644,2.262081051897991,4.640106436021985
2001-12-07,216.0,1180.835462596629,4.052437407156778,2.2738500433382134,6.770372338039211
2001-12-08,216.0,1381.222690513137,3.729382865236877,2.260520340474868,4.073015033374039
2001-12-09,216.0,1625.4604049680186,3.5472374819907664,2.2544125467456615,2.4958729500811354
2001-12-10,216.0,1753.0556103914178,3.566873466898143,2.2548910555628536,2.673092446467279
2001-12-11,216.0,1775.679646829558,3.5787884000293353,2.255261702566165,2.7774158976467556
2001-12-12,216.0,1632.5331299010809,3.734953469988691,2.259544474268139,4.167755729161365
2001-12-13,216.0,1500.6718274055395,3.82053915576007,2.2625996286969943,4.901406409720941
2001-12-14,216.0,1863.950439907454,3.3484358617836363,2.2522693262432325,0.5935855681070348
2001-12-15,216.0,1978.8812329226785,3.4348323171297777,2.2526143689633646,1.4437484127631255
2001-12-16,216.0,2013.320265198646,3.4712494041755573,2.2527104311688264,1.8040767950025063
2001-12-17,216.0,1937.8152467373209,3.508451200836404,2.25357400391929,2.1415518515924283
2001-12-18,216.0,1774.7602262933683,3.6385400441843565,2.2565550663951073,3.3231977860391817
2001-12-19,216.0,1752.6804228292835,3.604748434322396,2.2552201338769056,3.038678988147762
2001-12-20,216.0,1962.893616566521,3.3781638636492963,2.251643041498024,0.9159169765720185
2001-12-21,216.0,1837.0374346641288,3.6930660668641595,2.2579405593647417,3.8130382940519714
2001-12-22,216.0,2155.2890084507067,3.268977565554039,2.251064033597441,-0.1527856883571284
2001-12-23,216.0,2208.4010246741905,3.3299574042984745,2.251501276617223,0.4395229782958057
2001-12-24,216.0,1747.999299679369,3.9438606734157764,2.268075716140237,5.915578088548246
2001-12-25,216.0,1710.9564967574836,3.634015769373007,2.2567147066242432,3.271569428760378
2001-12-26,216.0,2025.5645084463729,3.2915226318960205,2.25123308053436,0.06590309758579749
2001-12-27,216.0,1747.7298412299147,3.846666182624406,2.2639500150564262,5.108661223987024
2001-12-28,216.0,1680.4278719040808,3.7428929117703373,2.2601459368981978,4.223091641775362
2001-12-29,216.0,1967.6839507376299,3.3186109829431745,2.250952655305799,0.34800361719978906
2001-12-30,216.0,2212.952867950042,3.284513192596236,2.2509775024454686,0.00603182814362237
2001-12-31,216.0,2413.6893622073735,3.1776699915487505,2.251751446983955,-1.0933579638706572
2002-01-01,216.0,2404.555726965936,3.2126820925898163,2.251610327967082,-0.7375921927851699
2002-01-02,216.0,2441.893322957692,3.2180781648173125,2.2525252155792126,-0.7202269749953536
2002-01-03,216.0,2427.4337732887952,3.268514910633288,2.2522292382008966,-0.2040204217029974
2002-01-04,216.0,2455.1781699686244,3.2204446391080745,2.2530511123258807,-0.7175981019544899
2002-01-05,216.0,1980.931581137349,3.6863658344684023,2.2583849973578554,3.7282584503698786
2002-01-06,216.0,1767.60913593834,3.6457033265409957,2.2572135466670953,3.368491398726126
2002-01-07,216.0,1619.8025551519208,3.6814483484818723,2.257896621200101,3.698618636814741
2002-01-08,216.0,1760.8209100291688,3.5158382771036587,2.253937303222674,2.200890642129561
2002-01-09,216.0,1887.3088479418668,3.4585784812756137,2.252653329049753,1.6796516507658823
2002-01-10,216.0,1821.8720353693186,3.598325184791585,2.255642925718467,2.9575348191771127
2002-01-11,216.0,1808.0117956205409,3.572713183105911,2.254561125146129,2.744686825213925
2002-01-12,216.0,1570.988204596276,3.835852054177475,2.2631069047853485,5.034244350360699
2002-01-13,216.0,1211.5731705668084,4.148968686321577,2.2787279129396447,7.540570345630052
2002-01-14,216.0,1015.9402719980963,4.1645618211582685,2.2795663136444686,7.662965665803915
2002-01-15,216.0,1217.8008828764696,3.8050214440206926,2.261934933723311,4.772817091274511
2002-01-16,216.0,1354.5319235349582,3.8206040638260537,2.262650713774699,4.90001208727248
2002-01-17,216.0,1302.7879610475452,3.9848313432350766,2.269858709952778,6.2539650342396875
2002-01-18,216.0,1467.821369070215,3.7186556113447864,2.258873520205602,4.031615305223816
2002-01-19,216.0,1372.137534420322,3.9334212193979172,2.267535370834889,5.832797360583641
2002-01-20,216.0,1128.7915315533346,4.2533037590487845,2.285122815029834,8.328124989294412
2002-01-21,216.0,856.7795401459036,4.399808412094954,2.29449165283815,9.41841800742353
2002-01-22,216.0,977.6345762113983,4.051002702966074,2.2733296925538813,6.776839327505458
2002-01-23,216.0,969.6627825094088,4.209110989642937,2.2826124273013044,7.9866128043771685
2002-01-24,216.0,1173.9664362446765,3.925045167691223,2.2677471419952338,5.740565997102956
2002-01-25,216.0,1381.1289384753766,3.794900463598748,2.2626224779115125,4.64410551952698
2002-01-26,216.0,1163.275067545289,4.238511856923392,2.284613888783523,8.200563017892955
2002-01-27,216.0,1034.4001123315188,4.1945746045972685,2.2819928981136655,7.866034938036961
2002-01-28,216.0,863.0462016300548,4.358459208138325,2.2921788273120782,9.097438988900155
2002-01-29,216.0,834.6688587038485,4.284271001964227,2.287442718224036,8.54500129068083
2002-01-30,216.0,809.2208393218025,4.297559248501721,2.288186401486879,8.648136425542102
2002-01-31,216.0,1001.6313483273459,4.052590938063108,2.27367954353977,6.77872763904027
2002-02-01,216.0,922.9326730159391,4.347481872727365,2.291313278196292,9.022290280392887
2002-02-02,216.0,759.7296770909201,4.496907445220113,2.3016524443398887,10.102976678605614
2002-02-03,216.0,891.0943326916716,4.121403892690535,2.2776119701405433,7.309560121283706
2002-02-04,216.0,1044.3027785309646,4.077097862201484,2.2753507846083605,6.956947237680439
2002-02-05,216.0,1019.5948202011725,4.1770001168741295,2.2810612659492,7.7275505307732795
2002-02-06,216.0,1215.0050293789786,3.861253317222893,2.2641489722264927,5.246574283169242
2002-02-07,216.0,1288.410210255331,3.9131254293768776,2.266558600590309,5.668910270156427
2002-02-08,216.0,1014.1921191760903,4.334327806285657,2.2902740325456756,8.93231676102968
2002-02-09,216.0,937.3671729187258,4.2235285142419725,2.283595664306377,8.091458570164598
2002-02-10,216.0,940.4123055611562,4.155787985508493,2.2793440440828996,7.584118091768868
2002-02-11,216.0,747.5810163474612,4.532404387287838,2.3042810868951165,10.352800397073711
2002-02-12,216.0,736.320723400228,4.290495387407156,2.2878288367615953,8.591800403607804
2002-02-13,216.0,1032.3215495917084,3.884702525744947,2.2658179958289555,5.4143054242912605
2002-02-14,216.0,1448.7583821320911,3.5733741352329966,2.2544188362756525,2.756987901303861
2002-02-15,216.0,1588.931445689368,3.6217555920282796,2.255981374455016,3.17830094208222
2002-02-16,216.0,1541.1636952074978,3.709391927831334,2.2585752373125985,3.9509097858093973
2002-02-17,216.0,1512.8599582433376,3.7044252045980772,2.258432023458096,3.9069711076568825
2002-02-18,216.0,1450.4847422509029,3.7846862209775325,2.260957463721732,4.608563660906001
2002-02-19,216.0,1221.9752164341992,4.107852339873859,2.276737107578464,7.209039095600018
2002-02-20,216.0,1219.0797421107197,3.9772396338154588,2.270467431525888,6.1536990771190965
2002-02-21,216.0,1494.1734313182128,3.645429241294299,2.2563866428827426,3.398826697633263
2002-02-22,216.0,1309.7788564762695,4.075349808320511,2.2755057492495268,6.933268113224064
2002-02-23,216.0,1618.8106999531485,3.599652047074957,2.25534645521389,2.982662262193935
2002-02-24,216.0,1682.3346297918079,3.6205074840176126,2.2566184265010576,3.1403377801337564
2002-02-25,216.0,1316.6067571991139,4.18724796728199,2.2826285763450214,7.767336619019073
2002-02-26,216.0,1128.2899266577197,4.121403340142933,2.2781580212004147,7.287712553412881
2002-02-27,216.0,1393.286084398046,3.681610249264896,2.257483560611687,3.716760068181503
2002-02-28,216.0,1505.1040065410991,3.695270772671835,2.258189052114656,3.825145642132106
2002-03-01,216.0,1636.57030575263,3.568517981138745,2.2544143768262326,2.708604738338102
2002-03-02,216.0,1650.3240297960565,3.5839652357622787,2.254505448785863,2.85943440618818
2002-03-03,216.0,1400.8138839799842,3.9032695190205304,2.2659469725608226,5.594816287772414
2002-03-04,216.0,1210.7815361194926,3.9400705024103786,2.267596949696457,5.896827036245484
2002-03-05,216.0,1138.2614429887356,3.9082499385206426,2.266140356192708,5.636885137498144
2002-03-06,216.0,1016.0231395634532,4.210714668736996,2.2822999658633853,8.015148052834588
2002-03-07,216.0,849.406144017532,4.23344423377973,2.2843783025533515,8.159310235663247
2002-03-08,216.0,876.4808754047629,4.146278588693511,2.278543721134788,7.521037041543601
2002-03-09,216.0,1176.5541664206014,3.792155749603554,2.2620509212766953,4.639520644967841
2002-03-10,216.0,1280.4883130337182,3.9186688584798346,2.2671773237163957,5.699595636142594
2002-03-11,216.0,1148.9024566936791,4.051440577802191,2.2742582272289953,6.744076688862053
2002-03-12,216.0,1031.6336780961808,4.017930254570757,2.2726387631119818,6.473752021228331
2002-03-13,216.0,1209.5986322037916,3.764271347908073,2.2606019789796488,4.4186343198947435
2002-03-14,216.0,1483.7905214698912,3.6460805049446026,2.256255223182897,3.410596122130118
2002-03-15,216.0,1475.7757753816406,3.8400061612942307,2.264170826559757,5.033228550552061
2002-03-16,216.0,1055.2613584894711,4.214182709942118,2.2828505754495647,8.02780408143851
2002-03-17,216.0,777.1107254517078,4.271335965549314,2.2861847108940916,8.465971219729447
2002-03-18,216.0,823.6846472690922,4.129482875243376,2.277683849970144,7.387474753628013
2002-03-19,216.0,841.0051013968135,4.143508757374351,2.2790363521165222,7.473633489082573
2002-03-20,216.0,733.416010049269,4.339307003889844,2.2915185319780593,8.932328759776087
2002-03-21,216.0,596.6752648887649,4.401500019027287,2.295193005394306,9.407279974500527
2002-03-22,216.0,538.3998662171389,4.371315155088881,2.2929849224040377,9.193754654727273
2002-03-23,216.0,713.0368624617118,4.089711637515713,2.275574559987939,7.074133975639554
2002-03-24,216.0,881.572354647004,3.99953804035945,2.2706544592767948,6.369202032522641
2002-03-25,216.0,853.9369380956241,4.113962760408023,2.2767066200152284,7.271362803471061
2002-03-26,216.0,884.8762609833876,3.966880801063269,2.269419706752318,6.092019740539956
2002-03-27,216.0,920.7477958951102,3.932321911365673,2.267297712294465,5.831310621878179
2002-03-28,216.0,931.289723355115,3.9411054574970685,2.2677405401253545,5.901432969956469
2002-03-29,216.0,834.5977718446168,4.058677451704003,2.2737538400287907,6.836620915888413
2002-03-30,216.0,694.7637657809753,4.202121153582411,2.2820391937952325,7.939643784014811
2002-03-31,216.0,605.9250672191622,4.341645394708659,2.2905564849133064,8.994194550554376
2002-04-01,216.0,545.0896965159953,4.360771717417297,2.292048487741268,9.12577766452222
2002-04-02,216.0,515.8548446052725,4.384268434393335,2.294340002173575,9.269084256990324
2002-04-03,216.0,278.4382864001976,4.6529144523428965,2.313528485132882,11.20340892336502
2002-04-04,216.0,261.575007734201,4.4600281689286465,2.2989648811031143,9.841686445161859
2002-04-05,216.0,414.5382899610529,4.251845402366018,2.285405348577433,8.302240080562862
2002-04-06,216.0,726.3088869967082,3.967141358901337,2.2691794169155224,6.104236912392439
2002-04-07,216.0,864.3353114380582,3.930872358464964,2.267446950139586,5.810845579066164
2002-04-08,216.0,837.7062854851482,4.023039436501279,2.271927465533215,6.553295743684209
2002-04-09,216.0,886.9802749471249,3.9813984592131786,2.269797527105233,6.222083507922355
2002-04-10,216.0,872.7492699609633,3.9874224269638434,2.270087630953723,6.270719031489479
2002-04-11,216.0,880.2527139623551,3.9807211906829933,2.2696224753345517,6.22231289344783
2002-04-12,216.0,871.4450687475206,3.9839091526795056,2.269805672850982,6.24686461275577
2002-04-13,216.0,943.0571391854572,3.8818388834275286,2.2650274506084487,5.417290809937233
2002-04-14,216.0,943.3054574666362,3.9621597082742452,2.268674934740359,6.07459969312807
2002-04-15,216.0,809.0293290073859,4.074054634545204,2.2746234341433795,6.955608979716839
2002-04-16,216.0,635.6172262159222,4.159690195257998,2.2794001281447023,7.62089682679192
2002-04-17,216.0,575.0520793154275,4.23654309726454,2.283836262787162,8.211980461158909
2002-04-18,216.0,655.5334877634032,4.143085674582154,2.278293237984822,7.499127226428723
2002-04-19,216.0,543.3154109826097,4.261510790486413,2.2854121979171507,8.398619988178073
2002-04-20,216.0,467.18131657479097,4.380443805066741,2.293173951380594,9.277479995443661
2002-04-21,216.0,257.83711935255553,4.644208492349997,2.3122831637835035,11.150758372159816
2002-04-22,216.0,142.9702945439683,4.716582424934549,2.318682060475782,11.692550877644273
2002-04-23,216.0,56.66237958680014,4.776408602979028,2.329861768709056,12.588614962197134
2002-04-24,216.0,44.04810016361148,4.710856879346273,2.3206954850894492,11.835188507858529
2002-04-25,216.0,89.48431165666376,4.5700768064520325,2.307042470083101,10.619069261196241
2002-04-26,216.0,401.9846810851829,4.268328898174802,2.286127699367756,8.438181007037837
2002-04-27,216.0,636.8860177801471,4.151536890062104,2.279197542182283,7.547467213329689
2002-04-28,216.0,643.6069696666473,4.2845505065563,2.2877356603846195,8.536078650178165
2002-04-29,216.0,673.7408349902502,4.199191804983665,2.2821153709806894,7.907303210609107
2002-04-30,216.0,685.3375104917018,4.281391285813715,2.2872087852486005,8.525561448193082
2002-05-01,216.0,604.7890317700212,4.235404632120174,2.284054644133939,8.191860555844258
2002-05-02,216.0,546.7629601111015,4.231629842852863,2.2836946605724626,8.168512005630099
2002-05-03,216.0,517.5214727503242,4.226274061067562,2.2833429638228675,8.129022057760988
2002-05-04,216.0,478.237634443313,4.216108978862425,2.28266024757514,8.054679885618667
2002-05-05,216.0,497.007769431157,4.200779637920211,2.2818286748726146,7.934649384297569
2002-05-06,216.0,410.3560851455323,4.421202289056653,2.2960584108743975,9.569686455590558
2002-05-07,216.0,346.69950490473786,4.498808383939485,2.301477538090895,10.12898231575904
2002-05-08,216.0,198.08915019881067,4.561592191974504,2.306225680049717,10.56689471775637
2002-05-09,216.0,226.41456350730306,4.552268679862867,2.305514728793604,10.502097646884513
2002-05-10,216.0,90.59443979311493,4.746658621824942,2.3224673124897555,12.00169517960459
2002-05-11,216.0,76.88582988821226,4.64871373918391,2.313956669850173,11.226255693118775
2002-05-12,216.0,74.97614352149633,4.601374535659947,2.3095086013302732,10.836815349008265
2002-05-13,216.0,156.19125927343467,4.685553762470872,2.3155468674288655,11.435631664474185
2002-05-14,216.0,95.22093509455142,4.696724638733812,2.316615463509715,11.508357539310921
2002-05-15,216.0,47.9951003067909,4.797859212563243,2.330924225063478,12.683948682335211
2002-05-16,216.0,5.231942693211638,4.837809294148124,2.360842430494631,14.863542748355052
2002-05-17,216.0,17.023846910697902,4.801902542724377,2.353278625387009,14.257382785613032
2002-05-18,216.0,58.924899887359835,4.733195908369911,2.32837067961739,12.39321833100296
2002-05-19,216.0,44.922764019557874,4.813362434136067,2.3374788210271005,13.18730629364307
2002-05-20,216.0,25.787469351910666,4.829385908127268,2.342433010108928,13.570796546669794
2002-05-21,216.0,18.970107518362234,4.801432740267239,2.3351339345843916,12.996452877415063
2002-05-22,216.0,10.5376610937466,4.831891876015826,2.337558740216152,13.211219107076914
2002-05-23,216.0,6.580790748434737,4.801869172075058,2.326940741199075,12.390160317989228
2002-05-24,216.0,45.12187852619622,4.703516297501486,2.317356760175923,11.569610722120192
2002-05-25,216.0,104.11015682770606,4.593308517160967,2.3084886785879335,10.793538028092353
2002-05-26,216.0,268.9714966678453,4.44450623335656,2.2976710363453825,9.73822087975026
2002-05-27,216.0,151.25808030611125,4.591238850729112,2.308297676056593,10.780481465027488
2002-05-28,216.0,131.12240499377037,4.62679332750447,2.310974651947993,11.028947197124982
2002-05-29,216.0,86.23195065557215,4.639103393591533,2.3120132616509204,11.110549868118458
2002-05-30,216.0,62.72914959512936,4.723584948027248,2.319244915446881,11.729450107234872
2002-05-31,216.0,20.736566619691178,4.77326819305014,2.330681154636615,12.643480814548424
2002-06-01,216.0,3.4655803445130857,4.838765500042625,2.3518008966544124,14.243727482316803
2002-06-02,216.0,2.4776663359229425,4.839212944717589,2.367281948802443,15.267673908758258
2002-06-03,216.0,2.821358760499628,4.76819448505669,2.331078831580765,12.662213202894883
2002-06-04,216.0,12.91363590669117,4.65976334136605,2.313532433894963,11.2576768089329
2002-06-05,216.0,48.1808005721763,4.738943927119601,2.321041697305485,11.896355150078039
2002-06-06,216.0,0.3478262519955833,4.841206817828909,2.35955391283498,14.780210845245298
2002-06-07,216.0,0.3524062397491075,4.838999861179633,2.343983196769176,13.679605468603901
2002-06-08,216.0,0.016908167312681306,4.8414583351191665,2.3459309281726726,13.840805498511052
2002-06-09,216.0,2.6019141756042705,4.780938588529824,2.323620266087192,12.126811155382232
2002-06-10,216.0,23.947486511206357,4.749760989167934,2.3213191566235976,11.915114864992836
2002-06-11,216.0,31.297216701662222,4.720103119936024,2.31873173375304,11.696775476580925
2002-06-12,216.0,37.82551268073481,4.716899994302207,2.3219049179654156,11.925320032728145
2002-06-13,216.0,20.319278145706235,4.7889160567114,2.335978776780164,13.046305924908808
2002-06-14,216.0,15.473312939306012,4.828732847219851,2.3665606394519463,15.174623623796519
2002-06-15,216.0,0.2579276389547108,4.842139518358789,2.3531209830451583,14.336422088801209
2002-06-16,216.0,0.21286265254611952,4.841952246245102,2.3789429499709445,16.0081698158286
2002-06-17,216.0,0.01110712435848142,4.842490469924399,2.402673064381689,17.37831825528194
2002-06-18,216.0,0.029514114662953787,4.84203989428128,2.364424640001929,15.06617665006598
2002-06-19,216.0,0.1034111106367109,4.836383254190103,2.352789467687657,14.284228190743107
2002-06-20,216.0,0.20771847037975633,4.8372947644643745,2.3555399190550186,14.47501468546457
2002-06-21,216.0,0.14118006282710643,4.839976829987393,2.3512615288103733,14.201022512501162
2002-06-22,216.0,0.16898495692774726,4.839285462153775,2.356965251727625,14.58290750005904
2002-06-23,216.0,0.327042447441235,4.823840781239294,2.341042446673585,13.448402574165636
2002-06-24,216.0,5.656515947940587,4.822309641859081,2.346864677589533,13.86052784242478
2002-06-25,216.0,5.139416504786406,4.829824844829326,2.3522540277181636,14.23432944951901
2002-06-26,216.0,7.810254284242871,4.819574113576653,2.354938048288552,14.360439327336598
2002-06-27,216.0,4.0547568986876295,4.798557340061826,2.333003479142805,12.839765569911346
2002-06-28,216.0,6.673651740006731,4.776997476334002,2.326329233415565,12.32471827843804
2002-06-29,216.0,10.609294724324377,4.815152679461631,2.3334873269860847,12.896178989552071
2002-06-30,216.0,26.28791858223623,4.817694329168641,2.33947428164141,13.330442336873583
2002-07-01,216.0,64.86863848774904,4.751895806389476,2.3295009570930825,12.522489068104935
2002-07-02,216.0,27.560587664536406,4.791104441386969,2.3275884880034634,12.433870070966144
2002-07-03,216.0,3.258629207843957,4.830568393324847,2.3382434339368534,13.253216761723891
2002-07-04,216.0,1.275243379218204,4.8143746624944725,2.338555929731854,13.265349738760435
2002-07-05,216.0,1.3662831206689072,4.824614205371437,2.3479831331168253,13.93351394126377
